Date,AIR.PA_momentum,BNP.PA_momentum,DG.PA_momentum,KER.PA_momentum,MC.PA_momentum,OR.PA_momentum,RI.PA_momentum,SAN.PA_momentum,SU.PA_momentum,TTE.PA_momentum,AIR.PA_rolling_mean_return,BNP.PA_rolling_mean_return,DG.PA_rolling_mean_return,KER.PA_rolling_mean_return,MC.PA_rolling_mean_return,OR.PA_rolling_mean_return,RI.PA_rolling_mean_return,SAN.PA_rolling_mean_return,SU.PA_rolling_mean_return,TTE.PA_rolling_mean_return,AIR.PA_rolling_volatility,BNP.PA_rolling_volatility,DG.PA_rolling_volatility,KER.PA_rolling_volatility,MC.PA_rolling_volatility,OR.PA_rolling_volatility,RI.PA_rolling_volatility,SAN.PA_rolling_volatility,SU.PA_rolling_volatility,TTE.PA_rolling_volatility,AIR.PA_price_vs_ma,BNP.PA_price_vs_ma,DG.PA_price_vs_ma,KER.PA_price_vs_ma,MC.PA_price_vs_ma,OR.PA_price_vs_ma,RI.PA_price_vs_ma,SAN.PA_price_vs_ma,SU.PA_price_vs_ma,TTE.PA_price_vs_ma,AIR.PA_risk_adjusted_score,BNP.PA_risk_adjusted_score,DG.PA_risk_adjusted_score,KER.PA_risk_adjusted_score,MC.PA_risk_adjusted_score,OR.PA_risk_adjusted_score,RI.PA_risk_adjusted_score,SAN.PA_risk_adjusted_score,SU.PA_risk_adjusted_score,TTE.PA_risk_adjusted_score
2025-12-17,-0.06322270646798278,0.1939764752561115,0.016122186395289395,0.054759904906700685,0.045197749970518286,0.07143880202209263,0.009010537117378759,-0.044449611197401206,0.01672536576936423,-0.00487365972767817,-0.0030984634582650883,0.008988133559431833,0.0008787375968313749,0.002747046891448868,0.0022496204978696864,0.0035094414372299487,0.0005733804172989076,-0.0022134941651415275,0.0009788429730420932,-0.00021560798644315593,0.018336983429788973,0.013412178741148154,0.012859277410011234,0.012821856611189343,0.008820149665289437,0.010606457356704131,0.016212315477013624,0.010939546958193849,0.017731563514273643,0.007750443650171029,-0.03633974706593524,0.06652463200097802,-0.003847362234177912,0.05500875483020886,0.010422018880585427,0.015721147636773958,-0.0005404498186447229,-0.02813114515372509,-0.004170840933085881,-0.017877044568526894,-0.1689734557556257,0.6701471649685456,0.06833491251594417,0.21424720106849288,0.255054685378274,0.33087781520299053,0.03536696643436689,-0.2023387415951073,0.055203421415947855,-0.027818792855606157
2025-12-18,-0.05068493681860531,0.1459583220604901,0.029537636219621577,0.0532925764119474,0.03760785687815105,0.06744286677823408,0.004188123456342119,-0.03774028635982829,0.025175132021264535,-0.004311099745964553,-0.00242548023519068,0.0068888385739890425,0.0015329858740647738,0.0026779933817837275,0.0018805803480091755,0.0033221685417612334,0.00033276446234858925,-0.0018649557007306583,0.0013965759947651923,-0.00018720447199663815,0.018913203646378083,0.010647128991156583,0.01266648125330723,0.012882080569501391,0.008337975614297131,0.010625226595120503,0.016149089268995092,0.010882729539481118,0.01793550772937969,0.00777108964430671,-0.015335318998943599,0.061431794816478535,-0.001121389258216474,0.04314789265294873,0.01765911091241776,0.013009603357032141,0.0013353863262205168,-0.02651301443388151,0.00815911114069874,-0.012321455493195509,-0.12824269650663675,0.647013723578521,0.12102697216438937,0.20788516011333882,0.22554399712857678,0.31266801813778694,0.020605772672733277,-0.17136837720397655,0.07786654360932851,-0.02408986134058931
2025-12-19,-0.034081396681295284,0.14374907163251072,0.00503359431377115,0.021438099154104995,0.0227168169401335,0.02627936273203879,-0.033853248451364504,-0.045644143365798584,0.06095367910815086,-0.002858638017766646,-0.001558038490187219,0.006791825934095363,0.0003184820281307399,0.0011576425751761098,0.0011590768700816489,0.0013428380399389927,-0.001619046026214227,-0.0022804617586012653,0.0030949683359835557,-0.00011387388830822465,0.0190380165283895,0.010660391646243206,0.011887887370889163,0.014260614657385857,0.00862870408477953,0.009718784845716056,0.014602534353235786,0.010488220289609445,0.016699859588462554,0.007833149346630893,-0.004455662612638353,0.05909791027271602,-0.005107304779238433,0.01600995735798297,0.007430118084954733,-0.00147357713129757,-0.0055335464078879945,-0.020905913866612044,0.01252511526950407,-0.005408594173923565,-0.08183827805086057,0.6371084815152028,0.026790464797860784,0.08117760720619034,0.1343280356694796,0.13816933508214274,-0.11087431722805442,-0.21743076476573356,0.18532900349184847,-0.014537433574811492
2025-12-22,-0.021644548140867692,0.1395910549084569,0.004187558786073131,0.03213261697219583,0.018365789329614968,0.003148168528809281,-0.05588156936592603,-0.0508434586660782,0.06171454134498289,0.0008945286752011228,-0.0009228282232657314,0.006610183542260628,0.00027632149318511655,0.001680173419228087,0.0009468016421862735,0.00020404757649511996,-0.0027519724054327842,-0.002551693337316474,0.0031309064543429245,7.405343233692352e-05,0.018835895759503445,0.010824620035665034,0.01188430717062406,0.014335606448078122,0.008763915308899018,0.009920164578017464,0.015806995664629935,0.010612234419621013,0.016698717078053465,0.007845005439946715,-0.003969429048743308,0.047732200223047784,-0.004483573894627577,0.023109184035277064,0.00014819031613764054,-0.013872201200758206,-0.0314769917760009,-0.027889470951008064,0.012541748826132267,-0.0031364079612104774,-0.04899306276953293,0.6106619466070263,0.023250955164482386,0.11720281421741571,0.10803409307537193,0.02056897089663997,-0.17409838427365773,-0.2404482634306151,0.18749383199370234,0.009439564179247593
2025-12-23,-0.024931813321945273,0.12317130250471009,-0.009917299137099378,0.0036869010621471965,0.021660825977918075,-0.012663441063594849,-0.07275503715181186,-0.048269454779565346,0.054525126025663395,-0.005696919744327733,-0.001092255396654035,0.00587594953920959,-0.0004353915153516907,0.0002895818623560198,0.0011079577046161303,-0.0005881509220478642,-0.003648318407912987,-0.0024154049154031633,0.0027908870806492903,-0.00025687403164837975,0.018761791449658914,0.010418202684927056,0.011476204557226779,0.014911981714346252,0.008700267906600227,0.010130498357595582,0.01596741898428855,0.010732753133627823,0.016743607270503426,0.007765033174541909,0.00240260080078622,0.04639390085784244,-0.004818044301688302,0.0038131425400822977,-0.0015471266934841876,-0.023756497145391308,-0.04228902083923541,-0.017823000872752418,0.007343198605504457,-0.00445633708017292,-0.05821700979806446,0.5640079884134767,-0.037938633211057275,0.019419408359213856,0.12734753877815735,-0.05805745199167661,-0.22848516792243131,-0.2250498903058923,0.16668373998271505,-0.03308086725122508
2025-12-24,-0.04339761744580506,0.11307714569085792,-0.019664089031095733,0.015894274251458285,0.01943712170012568,-0.027012543963626845,-0.04039866589665553,-0.05357767095819721,0.03497578900793896,-0.018531611935021508,-0.0020537031217069623,0.005423021080321583,-0.0009318838598999346,0.0008987275171069952,0.0009980578602786726,-0.0013280667277152213,-0.0019563776508906895,-0.0026937602377742286,0.0018492544421111867,-0.0009079158296532552,0.01836246588553198,0.010520064200967991,0.011274215285898998,0.015217295038344786,0.008597304131957466,0.009178126981423848,0.01474373732817092,0.010789414897980678,0.01649733468597956,0.007514255828376769,0.000796728371374104,0.03970555315053472,-0.0050723688118547985,0.01691508715564621,0.005128781877352111,-0.019056684747646734,-0.036924848515240055,-0.022412279727119747,0.0026531442902937713,-0.007805867818800237,-0.11184244722410083,0.5154931544830867,-0.08265620588826877,0.059059610452604556,0.11608963053531424,-0.1446991015054786,-0.13269211240983184,-0.24966694331852846,0.1120941338289509,-0.12082578107397007
2025-12-29,-0.03992154647682322,0.09306447592119826,-0.019623892418236033,0.009453025800962633,0.017955912535093654,-0.019592083661749915,-0.06430040975616647,-0.04249623415783621,0.03549520688798591,-0.008857379220597483,-0.0018726355987197408,0.004510993085157083,-0.00092982951561002,0.0005845150791528198,0.0009251771537843234,-0.0009480689834451717,-0.0032266069842291412,-0.002110630356080101,0.0018744470369340515,-0.00041689763320991723,0.018366167202787328,0.010480974910077793,0.011274790642889911,0.01549196068709064,0.008583841722966355,0.00924159055791649,0.01382391523344562,0.011030805832925459,0.016501111058076702,0.00764154617088501,0.003088610201046752,0.0312843622942987,-0.0019976841689394818,0.0010378885269419283,0.0059846732643351165,-0.014041752733120551,-0.03902790257967995,-0.01270733802517489,0.005392885488514848,-0.0012940932247929022,-0.10196115379127887,0.43039823335705335,-0.08246978104168945,0.0377302196254534,0.10778124569899525,-0.1025872091501653,-0.23340760773928063,-0.19133963447893856,0.1135952015798704,-0.054556711938525654
2025-12-30,-0.02695035514902422,0.10055632768647027,-0.014723970694723976,0.026297818424818153,0.014662652083924144,-0.023029805148604865,-0.0582624924694396,-0.03218285992864345,0.021428558217498672,-0.007042199168963537,-0.001196115183403268,0.00485509341330011,-0.0006800315776901266,0.0014092901651795164,0.0007613302762957186,-0.0011248015631229013,-0.002904711972954277,-0.001572890193809884,0.001186889736697616,-0.00032475981269611265,0.018741127289608722,0.010578863819338482,0.011342084683692718,0.015253180398787017,0.00837168096693356,0.009093031184316785,0.0139208783958123,0.011319802688719856,0.0163307681101,0.0077360552371319715,0.01957247376622669,0.037654957403531406,0.0033319282414585928,0.004764664206754608,0.014931025735421214,-0.008430808109573067,-0.03217690011974997,-0.0019300022764652325,0.0028476598406554027,0.007097923239894457,-0.06382301154672114,0.4589428029525111,-0.05995648918649444,0.09239320117734842,0.090941147817603,-0.12369929678267286,-0.2086586701186957,-0.13895031892890355,0.0726781329999761,-0.04198002764216464
2025-12-31,0.030221161389825335,0.10008167524211697,-0.020399805885863653,0.005008297204526002,0.012241173686996287,-0.03003041399539419,-0.07068401893129506,-0.0446933281078572,0.021526405800980974,-0.00475031102199841,0.0015710735687994748,0.004833602366858686,-0.0009687711477274375,0.0003483563824518476,0.0006406540727015353,-0.0014853248006134023,-0.0035733934331438565,-0.0022254693467155585,0.0011916577069909285,-0.00020953554398641104,0.013157403430435618,0.010596922089078488,0.011331602678520052,0.014394775173717643,0.008227477020629849,0.008926380441157785,0.013380842908067302,0.011008993428120811,0.016329020218435228,0.007733466695307458,0.015290726747938953,0.028850881258976165,0.0010423624058171644,0.006184181635308755,0.023346597851336037,-0.007855141974091965,-0.028067714080060837,-0.0029770749463110683,-0.002664255744192011,0.008065509793983074,0.11940604976550905,0.45613267005523656,-0.08549286232598145,0.024200196130043476,0.07786762224861132,-0.16639720997828658,-0.2670529396163421,-0.20215012037621288,0.07297790627055285,-0.027094646197099913
2026-01-02,0.06929130312485521,0.0911027726568523,-0.005744692703427923,0.0342954850241215,0.008802233094497014,-0.018964399354940542,-0.05441820331219316,-0.04445736231245656,0.02953312943217301,0.00775679583556288,0.0034467948862168863,0.004416387355778667,-0.00022502879456558488,0.001781093361129482,0.00047105298839007493,-0.000924251287250194,-0.0027147096570486694,-0.0022131818386559423,0.0015840689807209707,0.00041669943455812096,0.013950951229656542,0.010020339494423455,0.011490928609760349,0.014030605778773002,0.008309977622621017,0.008267646704430618,0.012893419426336008,0.011005774782654111,0.016425893440095634,0.007969257294517163,0.03890402502148418,0.03871730671561579,0.010509665701721363,0.016502344783966113,0.01781733360732767,-0.012054731745818491,-0.026946255497286974,-0.005502840954141443,0.005013422840435663,0.01691568875531859,0.24706522368810138,0.44074228804687565,-0.019583168794073468,0.1269434398779923,0.056685229465335434,-0.1117913380061208,-0.210550015266208,-0.20109277923296007,0.09643731018333868,0.05228836504561216
